Rating,cleaned_text_str
1,nice ambience live band visited family delicious food nice cocktail enjoyment time nice sea food verites like fish starter spice indian main course service nice ashish komal zamirthe cocktail taste good boozy happily enjoyed family
1,serendipitous encounter place friday night driving along financial district road enjoy cool breeze post day shitload work entered place mesmerized beachvibes radiating place already full 9pm resist taking walk absorbing mood thereafter decided wait min already head heel food drink commensurate hype totally satiated bud would definitely recommend place want get reminiscent one goa trip
1,went place friend ambience really nice staff polite n friendly good time food really nice
1,surprisingly well versed ambience place massive getawayfromcity feel serve wonderfully cooked seafoodsgoan focused tad bit coastal flavoured along choice alcoholic non alcoholic beverage would recommend book table hand variety sit out choose would highly recommend place you’re seafood lover
1,visited family wonderful ambiemce live band nice food service ranvir teja kiran mukul friendly smily thank guy vist sure
1,perfect date nights!!! beautiful place great food amazing cocktail especially raspberry liit great option vegetarian non vegetarian order anything menu assure great set back service really slow place order one go
1,place lunch loved ambiance resembles goa person love sea food attracted place
1,love ambience! food mouthwatering think don’t like coastal food go trust food get time crave sea food crowd nice peaceful place friend family go
1,sea food craving close eye reach place hyderabad wide spread variety sea food cannot pen coz visit always love thing crab crab must try speciality restaurant goan preparation made recheado masalawould rate best eating look like feeding blood hand mouth would look bloodied thats fun ambience awesome staff good feel homely love restaurant anything everything
1,must visit sea food lover brings goa hyderabad would love see seating arrangement open area great food lovely ambience must visit ! ! miss simple yet amazing fish curry rice
1,ambience really good lot space laid back ambience mist spray perfect lazy sunday lunch! coming food recommend trying goan cuisine didn’t feel buffet special ala carte real good sea devil starter stand prawn wrapped beacon perfectly grilled butter garlic crab good although slightly expensive side goan chicken curry well made taste good plain steamed rice chicken vindalho looking spicy chicken xacuti want something less hot!
